Animal_ID,Sex,Age2,LocalTime,KPH,Sn,AGL0,VerticalRate,abs_angle,absVR
106,F,Fledgling,7/22/19 4:53,33.28,9.85,31.33,0.35,0.79,0.35
106,F,Fledgling,7/22/19 4:53,33.65,8.55,34.31,0.59,1.54,0.59
106,F,Fledgling,7/22/19 4:53,43.22,10.95,34.47,0.02,1.03,0.02
106,F,Fledgling,7/22/19 4:53,55.56,14.19,26.69,-1.55,1.31,1.55
106,F,Fledgling,7/22/19 4:53,44.42,12.3,26.75,0.01,0.83,0.01
106,F,Fledgling,7/22/19 4:54,34.26,10.23,30.77,0.66,0.51,0.66
106,F,Fledgling,7/22/19 4:54,37.07,9.64,26.54,-0.7,0.12,0.7
106,F,Fledgling,7/22/19 4:54,29.57,9.11,28.32,0.35,0.27,0.35
106,F,Fledgling,7/22/19 4:54,39.41,9.9,23.19,-1.02,1.4,1.02
106,F,Fledgling,7/22/19 4:54,35.7,7.24,22.2,-0.16,1.33,0.16
106,F,Fledgling,7/22/19 4:54,46.44,10.64,21.21,-0.16,0.75,0.16
106,F,Fledgling,7/22/19 4:54,50.02,13.11,19.2,-0.4,0.11,0.4
106,F,Fledgling,7/22/19 4:54,47.52,13,18.57,-0.12,0.28,0.12
106,F,Fledgling,7/22/19 4:54,45.37,12.83,20.5,0.38,0.05,0.38
106,F,Fledgling,7/22/19 4:54,48.28,13.42,20.82,0.05,0.2,0.05
106,F,Fledgling,7/22/19 4:55,42.92,13.34,19.91,-0.15,0.06,0.15
106,F,Fledgling,7/22/19 4:55,49.41,13.2,14.9,-0.83,0.53,0.83
106,F,Fledgling,7/22/19 4:55,44.94,12.48,12.12,-0.55,0.05,0.55
106,F,Fledgling,7/22/19 4:55,41,11.2,12.88,0.15,0.06,0.15
106,F,Fledgling,7/22/19 4:55,38.33,11.13,13.63,0.12,1.8,0.12
106,F,Fledgling,7/22/19 4:55,31.72,5.12,14.85,0.2,1.09,0.2
106,F,Fledgling,7/22/19 4:55,23.9,7.76,17.63,0.55,2.76,0.55
106,F,Fledgling,7/22/19 4:55,45.74,8.27,14.85,-0.55,1.46,0.55
106,F,Fledgling,7/22/19 4:55,46.89,12.63,12.44,-0.48,0.25,0.48
106,F,Fledgling,7/22/19 8:08,38.13,13.22,38.98,1.29,0.6,1.29
106,F,Fledgling,7/22/19 8:08,35.39,10.26,38.88,-0.01,0.93,0.01
106,F,Fledgling,7/22/19 8:08,28.4,5.72,40.71,0.3,1.91,0.3
106,F,Fledgling,7/22/19 8:08,37.39,11.12,42.01,0.25,0.8,0.25
106,F,Fledgling,7/22/19 8:09,31.63,8.08,45.03,0.6,0.43,0.6
106,F,Fledgling,7/22/19 8:09,22.79,7.33,53.55,1.7,0.62,1.7
106,F,Fledgling,7/22/19 8:09,30.61,7.17,55.67,0.35,0.15,0.35
106,F,Fledgling,7/22/19 8:09,27.26,7.36,58.8,0.62,0.96,0.62
106,F,Fledgling,7/22/19 8:09,31.55,9.06,58.94,0.02,0.78,0.02
106,F,Fledgling,7/22/19 8:09,23.4,6.21,65.88,1.15,0.12,1.15
106,F,Fledgling,7/22/19 8:09,25.22,6.68,64.58,-0.21,1.08,0.21
106,F,Fledgling,7/22/19 8:09,38.15,7.84,57.43,-1.42,0.93,1.42
106,F,Fledgling,7/22/19 8:09,32.13,10.62,63.12,1.13,1.44,1.13
106,F,Fledgling,7/22/19 8:09,21.2,6.31,73.03,1.65,1.68,1.65
106,F,Fledgling,7/22/19 8:09,43.7,7.39,74.7,0.33,1.44,0.33
106,F,Fledgling,7/22/19 8:10,59.17,12.66,74.51,-0.03,1.23,0.03
106,F,Fledgling,7/22/19 8:10,26.4,4.34,82.51,1.33,1.71,1.33
106,F,Fledgling,7/22/19 8:10,66.5,12.74,80.6,-0.31,1.32,0.31
106,F,Fledgling,7/22/19 8:10,42.7,14.38,84.9,0.86,1.64,0.86
106,F,Fledgling,7/22/19 8:10,17.11,4.46,90.9,1.19,2.64,1.19
106,F,Fledgling,7/22/19 8:10,45.61,9.61,96.55,0.94,1.91,0.94
106,F,Fledgling,7/22/19 8:10,39.79,13.22,93.94,-0.43,1.49,0.43
106,F,Fledgling,7/22/19 8:10,23.48,6.1,93.61,-0.06,0.51,0.06
106,F,Fledgling,7/22/19 8:10,30.03,8.16,92.82,-0.15,0.44,0.15
106,F,Fledgling,7/22/19 8:10,27.18,7.89,92.92,0.01,0.17,0.01
106,F,Fledgling,7/22/19 8:10,43.15,10.2,76.82,-2.68,0.02,2.68
106,F,Fledgling,7/22/19 8:11,38.37,10.84,74.04,-0.46,0.007407323,0.46
106,F,Fledgling,7/22/19 8:11,28.24,8.52,76.19,0.42,0.44,0.42
106,F,Fledgling,7/22/19 8:11,34.39,8.29,74.25,-0.38,0.01,0.38
106,F,Fledgling,7/22/19 8:11,36.03,9.46,68.8,-0.9,0.88,0.9
106,F,Fledgling,7/22/19 8:11,44.22,11.2,67.48,-0.21,0.33,0.21
106,F,Fledgling,7/22/19 8:11,49.28,13.31,64.47,-0.6,0.19,0.6
106,F,Fledgling,7/22/19 8:11,38.13,11.65,64.55,0.01,0.001578954,0.01
106,F,Fledgling,7/22/19 8:11,52.22,12.23,60.32,-0.7,0.58,0.7
106,F,Fledgling,7/22/19 8:11,59.67,16.74,55.2,-0.85,0.27,0.85
106,F,Fledgling,7/22/19 8:11,50.81,13.85,53.37,-0.36,0.23,0.36
106,F,Fledgling,7/22/19 8:11,34.44,12.52,52.31,-0.21,0.52,0.21
106,F,Fledgling,7/22/19 8:12,33.79,9.13,51.49,-0.13,0.09,0.13
106,F,Fledgling,7/22/19 8:12,39.74,9.94,49.52,-0.39,0.16,0.39
106,F,Fledgling,7/22/19 8:12,37.74,10.58,47.79,-0.34,0.23,0.34
106,F,Fledgling,7/22/19 8:12,30.65,9.08,49.98,0.36,0.54,0.36
106,F,Fledgling,7/22/19 8:12,32.37,9.06,54.26,0.85,0.06,0.85
106,F,Fledgling,7/22/19 8:12,30.39,8.19,55.7,0.28,0.75,0.28
106,F,Fledgling,7/22/19 8:12,38.63,8.59,52.29,-0.56,0.8,0.56
106,F,Fledgling,7/22/19 8:12,36.42,9.12,58.35,1.21,0.55,1.21
106,F,Fledgling,7/22/19 8:12,42.44,12.69,55.07,-0.54,0.33,0.54
106,F,Fledgling,7/22/19 8:12,44.61,12.87,57.07,0.33,0.08,0.33
106,F,Fledgling,7/22/19 8:12,55.04,14.24,49.72,-1.47,0.13,1.47
106,F,Fledgling,7/22/19 8:13,54.28,15.22,45.03,-0.93,0.23,0.93
106,F,Fledgling,7/22/19 8:13,47.92,12.06,44.32,-0.11,0.16,0.11
106,F,Fledgling,7/22/19 8:13,50.24,14.19,43.29,-0.2,0.11,0.2
106,F,Fledgling,7/22/19 8:13,54.93,14.86,40.92,-0.47,0.15,0.47
106,F,Fledgling,7/22/19 8:13,48.39,15.15,38.85,-0.34,0.17,0.34
106,F,Fledgling,7/22/19 8:13,58.37,14.89,34.03,-0.8,0.03,0.8
106,F,Fledgling,7/22/19 8:13,34.61,12.98,36.69,0.44,0.9,0.44
106,F,Fledgling,7/22/19 8:13,26.16,9.64,43.07,1.27,1.01,1.27
106,F,Fledgling,7/22/19 8:13,22.24,5.66,49.59,1.3,0.28,1.3
106,F,Fledgling,7/22/19 8:13,20.7,7.39,49.93,0.05,0.54,0.05
106,F,Fledgling,7/22/19 8:13,33.28,6.34,49.88,-0.009600882,0.23,0.009600882
106,F,Fledgling,7/22/19 8:14,22.68,6.86,57.08,1.43,2.27,1.43
106,F,Fledgling,7/22/19 8:14,62.06,8.24,49.13,-1.32,1.88,1.32
106,F,Fledgling,7/22/19 8:14,26.02,9.48,55.93,1.35,2.82,1.35
106,F,Fledgling,7/22/19 8:14,42.78,5.42,56.06,0.02,2.02,0.02
106,F,Fledgling,7/22/19 8:14,34.13,12.75,50.59,-0.91,2.1,0.91
106,F,Fledgling,7/22/19 8:14,31.76,5.42,45.82,-0.95,0.07,0.95
106,F,Fledgling,7/22/19 8:14,39.63,7.88,49.98,0.69,0.8,0.69
106,F,Fledgling,7/22/19 8:14,42.07,11.82,48.88,-0.18,0.48,0.18
106,F,Fledgling,7/22/19 8:14,54.11,14.73,46.78,-0.34,0.15,0.34
106,F,Fledgling,7/22/19 8:14,57.2,15.35,46.41,-0.07,0.29,0.07
106,F,Fledgling,7/22/19 8:14,50.78,14.42,40.5,-1.18,0.26,1.18
106,F,Fledgling,7/22/19 8:15,37.5,11.53,35.61,-0.81,0.7,0.81
106,F,Fledgling,7/22/19 8:15,71.02,13.78,29.88,-1.14,0.77,1.14
106,F,Fledgling,7/22/19 8:15,53.05,17.41,25.35,-0.9,1.64,0.9
106,F,Fledgling,7/22/19 8:15,25.46,5.96,23.51,-0.3,2.92,0.3
106,F,Fledgling,7/22/19 8:15,41.91,9.98,20.29,-0.64,0.75,0.64
106,F,Fledgling,7/22/19 8:15,24.11,7.73,19.15,-0.22,1.42,0.22
106,F,Fledgling,7/22/19 8:15,27.98,8.07,18.08,-0.17,0.16,0.17
106,F,Fledgling,7/22/19 8:15,23.85,7.88,14.44,-0.72,0.12,0.72
106,F,Fledgling,7/22/19 17:14,35.76,9.48,35.43,0.76,0.96,0.76
106,F,Fledgling,7/22/19 17:14,22.77,5.59,43.45,1.6,1.54,1.6
106,F,Fledgling,7/22/19 17:14,30.87,7.93,44.13,0.11,0.48,0.11
106,F,Fledgling,7/22/19 17:14,25.9,7.22,42.02,-0.42,1.66,0.42
106,F,Fledgling,7/22/19 17:14,41,9.12,40.25,-0.35,0.17,0.35
106,F,Fledgling,7/22/19 17:14,25.02,8.3,43.19,0.58,2.29,0.58
106,F,Fledgling,7/22/19 17:14,33.42,9.11,43.39,0.03,1.48,0.03
106,F,Fledgling,7/22/19 17:14,67.04,16.22,35.13,-1.65,0.12,1.65
106,F,Fledgling,7/22/19 17:14,62.98,18.05,22.63,-2.49,0.01,2.49
106,F,Fledgling,7/22/19 17:15,58.81,16.29,23.64,0.2,0.95,0.2
106,F,Fledgling,7/22/19 17:15,24.44,9.9,23.95,0.06,2.59,0.06
106,F,Fledgling,7/22/19 17:15,30.79,6.52,22.15,-0.29,1.35,0.29
106,F,Fledgling,7/22/19 17:15,33.52,2.55,17.64,-0.75,3,0.75
106,F,Fledgling,7/22/19 17:15,47.11,12.32,12.74,-0.97,2.22,0.97
106,F,Fledgling,7/23/19 4:35,42.44,12.77,12.15,0.19,0.61,0.19
106,F,Fledgling,7/23/19 6:36,42.22,11.79,20.52,-0.27,0.57,0.27
106,F,Fledgling,7/23/19 6:36,38.05,10.78,20.22,-0.05,0.1,0.05
106,F,Fledgling,7/23/19 6:36,30.74,10.3,22.94,0.45,1.07,0.45
106,F,Fledgling,7/23/19 6:36,49.61,11.85,17.48,-0.91,0.19,0.91
106,F,Fledgling,7/23/19 6:36,42.65,11.1,16.04,-0.28,2.07,0.28
106,F,Fledgling,7/23/19 6:36,37.96,8.4,15.29,-0.15,0.92,0.15
106,F,Fledgling,7/23/19 7:02,39.87,10.7,32.43,0.6,0.31,0.6
106,F,Fledgling,7/23/19 7:02,33.66,9.73,33.37,0.18,1.42,0.18
106,F,Fledgling,7/23/19 7:03,32.07,8.38,36.59,0.64,1.47,0.64
106,F,Fledgling,7/23/19 7:03,42.87,10.59,34.5,-0.34,0.61,0.34
106,F,Fledgling,7/23/19 7:03,52.52,12.09,34.67,0.02,0.7,0.02
106,F,Fledgling,7/23/19 7:03,55.2,14.79,29.49,-0.86,0.04,0.86
106,F,Fledgling,7/23/19 7:03,48.28,14.19,25.9,-0.71,0.14,0.71
106,F,Fledgling,7/23/19 7:03,45.35,12.19,24.12,-0.35,0.14,0.35
106,F,Fledgling,7/23/19 7:03,47.52,13.26,23.45,-0.11,0.04,0.11
106,F,Fledgling,7/23/19 7:03,54.52,14.24,16.15,-1.21,0.55,1.21
106,F,Fledgling,7/23/19 7:03,41.2,12.61,17.51,0.22,1.59,0.22
106,F,Fledgling,7/23/19 7:03,36.74,9.68,14.72,-0.55,1.24,0.55
106,F,Fledgling,7/23/19 7:03,36.35,9.48,14.1,-0.12,1.7,0.12
106,F,Fledgling,7/23/19 9:44,29.78,9.55,11.35,0.17,1.43,0.17
106,F,Fledgling,7/23/19 9:44,28.52,7.83,18.75,1.47,0.58,1.47
106,F,Fledgling,7/23/19 9:44,33.57,8.71,21.53,0.55,1.59,0.55
106,F,Fledgling,7/23/19 9:45,49.68,10.17,16.88,-0.92,1.61,0.92
106,F,Fledgling,7/23/19 9:45,26.09,8.2,20.92,0.8,2.14,0.8
106,F,Fledgling,7/23/19 9:45,32.66,9.15,25.19,0.85,1.43,0.85
106,F,Fledgling,7/23/19 9:45,39.11,9.06,25.39,0.04,2.06,0.04
106,F,Fledgling,7/23/19 9:45,47.57,11.96,19.92,-1.09,1.59,1.09
106,F,Fledgling,7/23/19 9:45,32.16,8.99,25.03,1.02,0.36,1.02
106,F,Fledgling,7/23/19 9:45,43.31,11.15,25.49,0.09,0.02,0.09
106,F,Fledgling,7/23/19 9:45,39.24,10.79,28.72,0.64,0.02,0.64
106,F,Fledgling,7/23/19 9:45,28.94,10.28,33.98,1.05,2.44,1.05
106,F,Fledgling,7/23/19 9:45,35.89,6.33,43.78,1.95,2.42,1.95
106,F,Fledgling,7/23/19 9:45,43.17,10.6,42.54,-0.24,2.95,0.24
106,F,Fledgling,7/23/19 9:45,30.37,2.8,52.54,1.66,3.01,1.66
106,F,Fledgling,7/23/19 9:46,36.37,10.73,43.6,-1.49,2.74,1.49
106,F,Fledgling,7/23/19 9:46,48.2,4.1,53.34,1.62,0.83,1.62
106,F,Fledgling,7/23/19 9:46,32.5,5.73,62.69,1.55,0.41,1.55
106,F,Fledgling,7/23/19 9:46,25.59,7.55,68.98,1.25,0.67,1.25
106,F,Fledgling,7/23/19 9:46,42.18,10.05,65.19,-0.75,0.25,0.75
106,F,Fledgling,7/23/19 9:46,34.41,9.1,63.35,-0.36,0.56,0.36
106,F,Fledgling,7/23/19 9:46,32.85,8.69,66.39,0.5,1.44,0.5
106,F,Fledgling,7/23/19 9:46,39.13,9.64,67.18,0.15,1.13,0.15
106,F,Fledgling,7/23/19 9:46,57.31,13.3,66.21,-0.19,1.03,0.19
106,F,Fledgling,7/23/19 9:46,57.41,15.5,62.98,-0.53,1.48,0.53
106,F,Fledgling,7/23/19 9:46,33.11,11.05,65.14,0.36,0.97,0.36
106,F,Fledgling,7/23/19 9:47,35.35,9.01,64.39,-0.15,0.1,0.15
106,F,Fledgling,7/23/19 9:47,31,9.06,68.52,0.68,0.29,0.68
106,F,Fledgling,7/23/19 9:47,30.78,8.57,69.42,0.18,0.56,0.18
106,F,Fledgling,7/23/19 9:47,36.85,9.89,66.27,-0.63,0.87,0.63
106,F,Fledgling,7/23/19 9:47,31.98,8.27,72.18,1.18,0.18,1.18
106,F,Fledgling,7/23/19 9:47,31.2,6.89,73.92,0.29,1.17,0.29
106,F,Fledgling,7/23/19 9:47,40.22,9.34,71.83,-0.34,1.31,0.34
106,F,Fledgling,7/23/19 9:47,55.35,11.69,77.08,1.04,1.4,1.04
106,F,Fledgling,7/23/19 9:47,29.35,10.93,83.84,1.12,2.84,1.12
106,F,Fledgling,7/23/19 9:47,30.16,4.52,83.84,0,2.01,0
106,F,Fledgling,7/23/19 9:47,57.18,12.46,83.14,-0.11,1.28,0.11
106,F,Fledgling,7/23/19 9:48,26.9,9.92,86.39,0.65,2.92,0.65
106,F,Fledgling,7/23/19 9:48,40.89,6.07,88.27,0.31,2.24,0.31
106,F,Fledgling,7/23/19 9:48,58.18,15.18,84.35,-0.78,1.18,0.78
106,F,Fledgling,7/23/19 9:48,31.16,10.01,90.39,1.2,2.23,1.2
106,F,Fledgling,7/23/19 9:48,30.76,6.18,93.48,0.61,2.23,0.61
106,F,Fledgling,7/23/19 9:48,50.83,12,93.25,-0.04,1.4,0.04
106,F,Fledgling,7/23/19 9:48,31.87,10.43,94.26,0.2,2.07,0.2
106,F,Fledgling,7/23/19 9:48,33.33,5.89,95.06,0.16,2.07,0.16
106,F,Fledgling,7/23/19 9:48,48,8.39,101.14,1.01,1.69,1.01
106,F,Fledgling,7/23/19 9:48,33.18,11.39,100.05,-0.21,2.67,0.21
106,F,Fledgling,7/23/19 9:48,32.03,4.35,113.13,2.17,2.26,2.17
106,F,Fledgling,7/23/19 9:49,42.29,11.8,103.85,-1.85,2.74,1.85
106,F,Fledgling,7/23/19 9:49,33.78,3.94,117.22,2.22,2.37,2.22
106,F,Fledgling,7/23/19 9:49,58.93,12.11,107.26,-1.99,1.88,1.99
106,F,Fledgling,7/23/19 9:49,32.16,6.5,109.63,0.39,1.9,0.39
106,F,Fledgling,7/23/19 9:49,20.52,6.54,115.85,1.24,2.5,1.24
106,F,Fledgling,7/23/19 9:49,57.8,9.7,116.42,0.09,1.51,0.09
106,F,Fledgling,7/23/19 9:49,31.44,10.21,118.1,0.33,2.81,0.33
106,F,Fledgling,7/23/19 9:49,35.96,4.31,120.88,0.46,1.1,0.46
106,F,Fledgling,7/23/19 9:49,29.61,10.81,127.84,1.39,1.34,1.39
106,F,Fledgling,7/23/19 9:49,32.72,4.77,135.61,1.55,2.85,1.55
106,F,Fledgling,7/23/19 9:49,44.59,12.84,142.28,1.11,2.43,1.11
106,F,Fledgling,7/23/19 9:50,34.24,4.65,144.79,0.5,2.31,0.5
106,F,Fledgling,7/23/19 9:50,25.18,8.64,148.88,0.81,2.35,0.81
106,F,Fledgling,7/23/19 9:50,35.15,5.75,155.84,1.39,2.57,1.39
106,F,Fledgling,7/23/19 9:50,47.33,12.19,155.72,-0.01,1.65,0.01
106,F,Fledgling,7/23/19 9:50,25.81,6.47,158.6,0.57,2.47,0.57
106,F,Fledgling,7/23/19 9:50,35.74,9.04,162.28,0.73,1.36,0.73
106,F,Fledgling,7/23/19 9:50,56.31,11.37,163.07,0.15,1.37,0.15
106,F,Fledgling,7/23/19 9:50,32.91,12.79,165.33,0.37,2.98,0.37
106,F,Fledgling,7/23/19 9:50,39.26,2.39,170.56,0.87,1.76,0.87
106,F,Fledgling,7/23/19 9:50,50.83,12.34,176.83,1.25,1.65,1.25
106,F,Fledgling,7/23/19 9:50,27.37,11.5,175.7,-0.18,2.09,0.18
106,F,Fledgling,7/23/19 9:51,20,4.57,181.04,0.89,2.6,0.89
106,F,Fledgling,7/23/19 9:51,51.59,11.24,183.9,0.47,1.78,0.47
106,F,Fledgling,7/23/19 9:51,17.85,9.64,189.6,0.95,2.87,0.95
106,F,Fledgling,7/23/19 9:51,36.26,6.52,194.48,0.97,1.56,0.97
106,F,Fledgling,7/23/19 9:51,47.54,10.92,199.36,0.97,1.49,0.97
106,F,Fledgling,7/23/19 9:51,21.37,6.32,201.71,0.39,2.85,0.39
106,F,Fledgling,7/23/19 9:51,49.7,10.12,197.36,-0.72,0.18,0.72
106,F,Fledgling,7/23/19 9:51,17.63,9.24,208.68,1.88,2.84,1.88
106,F,Fledgling,7/23/19 9:51,41.67,4.78,218.02,1.86,1.78,1.86
106,F,Fledgling,7/23/19 9:51,46.59,13.63,223.95,1.18,1.45,1.18
106,F,Fledgling,7/23/19 9:51,19.14,6.89,226.73,0.55,2.93,0.55
106,F,Fledgling,7/23/19 9:52,47.54,6.51,233.36,1.1,1.75,1.1
106,F,Fledgling,7/23/19 9:52,36.98,12.72,240.79,1.23,2.72,1.23
106,F,Fledgling,7/23/19 9:52,32.5,4.13,244.92,0.82,2.09,0.82
106,F,Fledgling,7/23/19 9:52,46.07,9.81,250.22,1.06,1.57,1.06
106,F,Fledgling,7/23/19 9:52,26.87,10.46,255.65,0.9,3.02,0.9
106,F,Fledgling,7/23/19 9:52,35.74,3.81,262.56,1.15,2.35,1.15
106,F,Fledgling,7/23/19 9:52,56.72,13.82,265.26,0.44,0.95,0.44
106,F,Fledgling,7/23/19 9:52,35.76,13.06,270.56,1.06,2.17,1.06
106,F,Fledgling,7/23/19 9:52,28.16,5.66,269.97,-0.11,1.86,0.11
106,F,Fledgling,7/23/19 9:52,45.09,6.67,274.99,1,1.86,1
106,F,Fledgling,7/23/19 9:52,52.74,14.82,277.35,0.39,1.34,0.39
106,F,Fledgling,7/23/19 9:53,25.15,8.59,276.55,-0.13,2,0.13
106,F,Fledgling,7/23/19 9:53,28.7,8.2,278.18,0.32,0.39,0.32
106,F,Fledgling,7/23/19 9:53,24.44,7.22,280.63,0.48,0.45,0.48
106,F,Fledgling,7/23/19 9:53,28.15,7.51,277.32,-0.55,0.52,0.55
106,F,Fledgling,7/23/19 9:53,24.11,7.7,284.38,1.41,0.59,1.41
106,F,Fledgling,7/23/19 9:53,35.59,7.34,279.73,-0.66,0.4,0.66
106,F,Fledgling,7/23/19 9:53,38.52,9.36,272.8,-1.15,0.19,1.15
106,F,Fledgling,7/23/19 9:53,43.22,12.24,261.32,-1.91,0.12,1.91
106,F,Fledgling,7/23/19 9:53,33.57,11.02,262.12,0.16,0.35,0.16
106,F,Fledgling,7/23/19 9:53,28.35,9.53,264.74,0.52,0.13,0.52
106,F,Fledgling,7/23/19 9:53,23.55,6.68,265.69,0.19,0.07,0.19
106,F,Fledgling,7/23/19 9:54,33.85,8.36,260.39,-0.88,0.08,0.88
106,F,Fledgling,7/23/19 9:54,41.07,9.19,250.43,-1.66,0.8,1.66
106,F,Fledgling,7/23/19 9:54,45.41,11.19,241.3,-1.82,0.44,1.82
106,F,Fledgling,7/23/19 9:54,42.17,12.89,232.72,-1.71,0.27,1.71
106,F,Fledgling,7/23/19 9:54,36.44,11.49,226.62,-1.22,1.01,1.22
106,F,Fledgling,7/23/19 9:54,43.61,9.1,220.41,-1.03,0.27,1.03
106,F,Fledgling,7/23/19 9:54,32.31,11.31,206.47,-2.32,0.9,2.32
106,F,Fledgling,7/23/19 9:54,35.26,8.85,194.58,-2.37,0.005005755,2.37
106,F,Fledgling,7/23/19 9:54,35.35,10.32,188.73,-1.17,0.16,1.17
106,F,Fledgling,7/23/19 9:54,26.79,8.4,183.46,-1.05,0.04,1.05
106,F,Fledgling,7/23/19 9:54,34.66,8.18,171.73,-1.95,0.86,1.95
106,F,Fledgling,7/23/19 9:55,39.07,10.7,160.7,-1.83,0.18,1.83
106,F,Fledgling,7/23/19 9:55,41.44,11.01,151.38,-1.55,0.25,1.55
106,F,Fledgling,7/23/19 9:55,36.92,10.36,150.43,-0.19,1.06,0.19
106,F,Fledgling,7/23/19 9:55,33.81,6.84,157.52,1.41,2.19,1.41
106,F,Fledgling,7/23/19 9:55,48.76,11.52,148.5,-1.5,1.31,1.5
106,F,Fledgling,7/23/19 9:55,36.5,12.78,142.57,-0.98,2.01,0.98
106,F,Fledgling,7/23/19 9:55,22.96,6.44,145.37,0.46,2.57,0.46
106,F,Fledgling,7/23/19 9:55,59.07,8.3,139.49,-1.17,1.23,1.17
106,F,Fledgling,7/23/19 9:55,48.81,16.04,139.7,0.04,1.36,0.04
106,F,Fledgling,7/23/19 9:55,26.66,7.28,136.58,-0.51,2.7,0.51
106,F,Fledgling,7/23/19 9:55,37.15,7.36,136.7,0.01,1.85,0.01
106,F,Fledgling,7/23/19 9:56,49.48,13.82,131.26,-0.9,1.29,0.9
106,F,Fledgling,7/23/19 9:56,27.92,9.23,132.52,0.25,2.27,0.25
106,F,Fledgling,7/23/19 9:56,27.03,5.91,135.52,0.59,2.01,0.59
106,F,Fledgling,7/23/19 9:56,53.54,9.99,133.15,-0.47,1.65,0.47
106,F,Fledgling,7/23/19 9:56,29.72,10.9,131,-0.35,2.77,0.35
106,F,Fledgling,7/23/19 9:56,41.7,4.89,131.46,0.07,2,0.07
106,F,Fledgling,7/23/19 9:56,47.33,12.6,127.08,-0.87,1.86,0.87
106,F,Fledgling,7/23/19 9:56,26.42,5.86,126.08,-0.19,2.7,0.19
106,F,Fledgling,7/23/19 9:56,38.94,8.76,129.25,0.63,1.66,0.63
106,F,Fledgling,7/23/19 9:56,48.57,12.06,114.62,-2.43,1.93,2.43
106,F,Fledgling,7/23/19 9:56,27.68,7.03,114.17,-0.07,1.97,0.07
106,F,Fledgling,7/23/19 9:57,23.31,7.58,122.08,1.58,2.19,1.58
106,F,Fledgling,7/23/19 9:57,46.09,6.26,122.08,0.000167848,1.78,0.000167848
106,F,Fledgling,7/23/19 9:57,52.24,12.34,110.5,-2.31,1.22,2.31
106,F,Fledgling,7/23/19 9:57,34.26,10.84,112.21,0.34,2.75,0.34
106,F,Fledgling,7/23/19 9:57,40.35,6.9,105.62,-1.09,1.61,1.09
106,F,Fledgling,7/23/19 9:57,55.33,12.32,97.79,-1.56,0.96,1.56
106,F,Fledgling,7/23/19 9:57,47,14.51,96.62,-0.23,1.19,0.23
106,F,Fledgling,7/23/19 9:57,32.41,9.61,92.15,-0.89,2.16,0.89
106,F,Fledgling,7/23/19 9:57,40.83,9.51,79.89,-2.04,0.74,2.04
106,F,Fledgling,7/23/19 9:57,42.04,11.94,72.31,-1.26,0.39,1.26
106,F,Fledgling,7/23/19 9:57,48.85,11.68,71.08,-0.24,1.28,0.24
106,F,Fledgling,7/23/19 9:58,54.78,12.94,67.15,-0.78,1.38,0.78
106,F,Fledgling,7/23/19 9:58,20.57,10.04,64.51,-0.52,2.74,0.52
106,F,Fledgling,7/23/19 9:58,34.63,7.91,54.35,-1.69,1.48,1.69
106,F,Fledgling,7/23/19 9:58,53,10.53,53.32,-0.17,1.99,0.17
106,F,Fledgling,7/23/19 9:58,31.74,9.23,46.33,-1.39,2.32,1.39
106,F,Fledgling,7/23/19 9:58,31.31,7.59,39.74,-1.31,0.28,1.31
106,F,Fledgling,7/23/19 9:58,29.94,8.04,42.64,0.57,1.83,0.57
106,F,Fledgling,7/23/19 9:58,50.02,7.06,35.95,-1.11,2.23,1.11
106,F,Fledgling,7/23/19 9:58,33.98,9.03,26.74,-1.53,2.57,1.53
106,F,Fledgling,7/23/19 9:58,31.63,7.23,26.15,-0.11,0.77,0.11
106,F,Fledgling,7/23/19 9:58,32.81,5.31,26.64,0.09,2.57,0.09
106,F,Fledgling,7/23/19 9:59,39.09,10.86,19.35,-1.45,2.14,1.45
106,F,Fledgling,7/23/19 10:41,36.39,8.92,41.73,0.35,0.25,0.35
106,F,Fledgling,7/23/19 10:41,18.22,7.21,52.1,2.07,2.68,2.07
106,F,Fledgling,7/23/19 10:41,45.79,8.51,51.76,-0.05,2.35,0.05
106,F,Fledgling,7/23/19 10:41,30.98,3.45,54.76,0.49,2.84,0.49
106,F,Fledgling,7/23/19 10:42,50.3,11.12,55.49,0.14,1.81,0.14
106,F,Fledgling,7/23/19 10:42,35.98,11.8,54.08,-0.23,0.79,0.23
106,F,Fledgling,7/23/19 10:42,30.87,8.81,55.97,0.37,0.68,0.37
106,F,Fledgling,7/23/19 10:42,26.4,6.99,54,-0.32,0.3,0.32
106,F,Fledgling,7/23/19 10:42,43.7,8.41,45.42,-1.71,0.3,1.71
106,F,Fledgling,7/23/19 10:42,32,10.43,46.39,0.16,2.01,0.16
106,F,Fledgling,7/23/19 10:42,43.33,8.38,48.63,0.37,0.5,0.37
106,F,Fledgling,7/23/19 10:42,29.33,10.62,53.51,0.97,1.65,0.97
106,F,Fledgling,7/23/19 10:42,24.74,6.03,61.52,1.33,2.39,1.33
106,F,Fledgling,7/23/19 10:42,55.17,11.07,58.64,-0.57,1.54,0.57
106,F,Fledgling,7/23/19 10:42,29.98,10,58.52,-0.01,2.06,0.01
106,F,Fledgling,7/23/19 10:43,25.81,7.26,62.51,0.79,0.62,0.79
106,F,Fledgling,7/23/19 10:43,35.61,7.82,60.86,-0.27,1,0.27
106,F,Fledgling,7/23/19 10:43,52.93,13.07,58.88,-0.39,0.73,0.39
106,F,Fledgling,7/23/19 10:43,30.46,8.65,70.73,1.97,0.84,1.97
